,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
2073,21205423,Transcatheter closure of atrial septal defects with transthoracic echocardiography,"Sahin M, Ozkutlu S, Yıldırım I, Karagöz T, Celiker A.",Cardiol Young. 2011 Apr;21(2):204-8. doi: 10.1017/S1047951110001782. Epub 2010 Dec 22.,Sahin M,Cardiol Young,2011,2011/01/06,,,10.1017/S1047951110001782
2074,37702266,Visual function in Norwegian children aged 5-13 years with prenatal exposure to opioid maintenance therapy: A case-control study,"Aslaksen AK, Vikesdal GH, Voie MT, Rowlands M, Skranes J, Haugen OH.",Acta Ophthalmol. 2024 Jun;102(4):409-420. doi: 10.1111/aos.15764. Epub 2023 Sep 13.,Aslaksen AK,Acta Ophthalmol,2024,2023/09/13,,,10.1111/aos.15764
2075,29934359,Fifteen-minute consultation: Preseptal and orbital cellulitis,"Adamson J, Waterfield T.",Arch Dis Child Educ Pract Ed. 2019 Apr;104(2):79-83. doi: 10.1136/archdischild-2017-314297. Epub 2018 Jun 22.,Adamson J,Arch Dis Child Educ Pract Ed,2019,2018/06/24,,,10.1136/archdischild-2017-314297
2076,26550797,Real-time high-frequency colour Doppler ultrasound detection of cutaneous Dermatobia hominis myiasis,"Bouer M, Rodriguez-Bandera AI, Albizuri-Prado F, Lobos A, Gubeling W, Wortsman X.",J Eur Acad Dermatol Venereol. 2016 Dec;30(12):e180-e181. doi: 10.1111/jdv.13492. Epub 2015 Nov 9.,Bouer M,J Eur Acad Dermatol Venereol,2016,2015/11/10,,,10.1111/jdv.13492
2077,33629538,Prevalence of fundus tessellation and its associated factors in Chinese children and adolescents with high myopia,"Cheng T, Deng J, Xu X, Zhang B, Wang J, Xiong S, Du Y, Yu S, Gong W, Zhao H, Luan M, Fan Y, Zhu J, Zou H, Xu X, He X.",Acta Ophthalmol. 2021 Dec;99(8):e1524-e1533. doi: 10.1111/aos.14826. Epub 2021 Feb 24.,Cheng T,Acta Ophthalmol,2021,2021/02/25,PMC9543541,,10.1111/aos.14826
2078,21173945,Patent ductus arteriosus,Moş C.,Med Ultrason. 2010 Jun;12(2):153-6.,Moş C,Med Ultrason,2010,2010/12/22,,,
2079,2204963,Acute scrotal disorders: prospective comparison of color Doppler US and testicular scintigraphy,"Middleton WD, Siegel BA, Melson GL, Yates CK, Andriole GL.",Radiology. 1990 Oct;177(1):177-81. doi: 10.1148/radiology.177.1.2204963.,Middleton WD,Radiology,1990,1990/10/01,,,10.1148/radiology.177.1.2204963
2080,24627037,Indocyanine green videoangiography for assessment of postoperative hyperperfusion in moyamoya disease,"Horie N, Fukuda Y, Izumo T, Hayashi K, Suyama K, Nagata I.",Acta Neurochir (Wien). 2014 May;156(5):919-26. doi: 10.1007/s00701-014-2054-4. Epub 2014 Mar 14.,Horie N,Acta Neurochir (Wien),2014,2014/03/15,,,10.1007/s00701-014-2054-4
2081,28062966,The Existence of a Natural Plica at the Anatomical Base of the Antihelix and its Surgical Importance to Address Protruding Ears: An Anatomicosurgical Study,"Oliveira MM, Oliveira DS, Oliveira GS.",Aesthetic Plast Surg. 2017 Apr;41(2):321-326. doi: 10.1007/s00266-016-0750-6. Epub 2017 Jan 7.,Oliveira MM,Aesthetic Plast Surg,2017,2017/01/08,,,10.1007/s00266-016-0750-6
2082,24605126,Neuropsychological and behavioral profiles in attention-deficit hyperactivity disorder children of parents with a history of mood disorders: a pilot study,"Park S, Hong KE, Yang YH, Kang J, Park EJ, Ha K, Park M, Yoo HJ.",Psychiatry Investig. 2014 Jan;11(1):65-75. doi: 10.4306/pi.2014.11.1.65. Epub 2014 Jan 21.,Park S,Psychiatry Investig,2014,2014/03/08,PMC3942554,,10.4306/pi.2014.11.1.65
2083,33282415,American Children's Screen Time: Diminished Returns of Household Income in Black Families,Assari S.,Information (Basel). 2020 Nov;11(11):538. doi: 10.3390/info11110538. Epub 2020 Nov 20.,Assari S,Information (Basel),2020,2020/12/07,,,10.3390/info11110538
2084,36705176,Urine Discoloration Associated with Metronidazole: A Case Report,"Anjum MF, Twanabasu S, Shrestha K.",JNMA J Nepal Med Assoc. 2022 Nov 2;60(255):972-974. doi: 10.31729/jnma.7889.,Anjum MF,JNMA J Nepal Med Assoc,2022,2023/01/27,PMC9795089,,10.31729/jnma.7889
2085,10410485,Transcatheter coil occlusion of patent ductus arteriosus,"Lertsapcharoen P, Chottivitayatarakorn P, Benjacholamas V, Thisyakorn C, Pathmanand C, Sueblinvong V.",J Med Assoc Thai. 1999 Mar;82(3):290-6.,Lertsapcharoen P,J Med Assoc Thai,1999,1999/07/20,,,
2086,39087225,Clinical evaluation of hydrophilic and hydrophobic resin-based sealants in uncooperative children: a randomized controlled clinical trial,"Alharthy H, Elkhodary H, Nahdreen A, Al Tuwirqi A, Baghlaf K, Alamoudi N.",J Clin Pediatr Dent. 2024 Jul;48(4):149-159. doi: 10.22514/jocpd.2024.088. Epub 2024 Jul 3.,Alharthy H,J Clin Pediatr Dent,2024,2024/08/01,,,10.22514/jocpd.2024.088
2087,31739709,Nurse-delivered outpatient asthma education for children and caregivers: a pilot study to promote shared asthma management,"Frey SM, Contento NC, Halterman JS.",J Asthma. 2021 Mar;58(3):413-421. doi: 10.1080/02770903.2019.1692028. Epub 2019 Nov 18.,Frey SM,J Asthma,2021,2019/11/20,,,10.1080/02770903.2019.1692028
2088,25954096,Ultrasonographic imaging of inflammatory bowel disease in pediatric patients,"Chiorean L, Schreiber-Dietrich D, Braden B, Cui XW, Buchhorn R, Chang JM, Dietrich CF.",World J Gastroenterol. 2015 May 7;21(17):5231-41. doi: 10.3748/wjg.v21.i17.5231.,Chiorean L,World J Gastroenterol,2015,2015/05/09,PMC4419063,,10.3748/wjg.v21.i17.5231
2089,10586133,Treatment of Ota's nevus by Q-switched alexandrite laser : therapeutic outcome in relation to clinical and histopathological findings,"Kang W, Lee E, Choi GS.",Eur J Dermatol. 1999 Dec;9(8):639-43.,Kang W,Eur J Dermatol,1999,1999/12/10,,,
2090,37881932,[Value of contrast-enhanced percutaneous ultrasound in the diagnosis of rotator cuff tear subtype],"Liu BL, Shan Y, Zhong Q, Ge D, Li YP, Lyu J, Gan SZ.",Zhongguo Gu Shang. 2023 Oct 25;36(10):974-81. doi: 10.12200/j.issn.1003-0034.2023.10.013.,Liu BL,Zhongguo Gu Shang,2023,2023/10/26,,,10.12200/j.issn.1003-0034.2023.10.013
2091,7858689,A prospective study of femoral catheter-related thrombosis in children,"Talbott GA, Winters WD, Bratton SL, O'Rourke PP.",Arch Pediatr Adolesc Med. 1995 Mar;149(3):288-91. doi: 10.1001/archpedi.1995.02170150068012.,Talbott GA,Arch Pediatr Adolesc Med,1995,1995/03/01,,,10.1001/archpedi.1995.02170150068012
2092,32012364,Retrospective study of photodynamic therapy for pulsed dye laser-resistant port-wine stains,"Han Y, Ying H, Zhang X, Yu W, Cen Q, Chen X, Qiu Y, Chen H, Jin Y, Ma G, Lin X.",J Dermatol. 2020 Apr;47(4):348-355. doi: 10.1111/1346-8138.15238. Epub 2020 Feb 3.,Han Y,J Dermatol,2020,2020/02/04,,,10.1111/1346-8138.15238
2093,7484861,Dynamic three-dimensional echocardiographic assessment of intracardiac blood flow jets,"Delabays A, Sugeng L, Pandian NG, Hsu TL, Ho SJ, Chen CH, Marx G, Schwartz SL, Cao QL.",Am J Cardiol. 1995 Nov 15;76(14):1053-8. doi: 10.1016/s0002-9149(99)80296-3.,Delabays A,Am J Cardiol,1995,1995/11/15,,,10.1016/s0002-9149(99)80296-3
2094,1079941,Inherited eye diseases,Whitwell J.,Practitioner. 1975 May;214(1283):621-630.,Whitwell J,Practitioner,1975,1975/05/01,,,
2095,34160450,Stroop interference in children with developmental dyslexia: An event-related potentials study,"Shen C, Jiang Q, Luo Y, Long J, Tai X, Liu S.",Medicine (Baltimore). 2021 Jun 25;100(25):e26464. doi: 10.1097/MD.0000000000026464.,Shen C,Medicine (Baltimore),2021,2021/06/23,PMC8238329,,10.1097/MD.0000000000026464
2096,34411767,"Inhibitory control in youth with Tourette's Disorder, attention-deficit/hyperactivity disorder and their combination and predictors of objective tic suppressibility","Sturm A, Ricketts EJ, McGuire JF, Lerner J, Lee S, Loo SK, McGough JJ, Chang S, Woods DW, McCracken J, Piacentini J.",Psychiatry Res. 2021 Oct;304:114163. doi: 10.1016/j.psychres.2021.114163. Epub 2021 Aug 5.,Sturm A,Psychiatry Res,2021,2021/08/19,PMC8809367,NIHMS1733628,10.1016/j.psychres.2021.114163
2097,12827006,"Correlation between Helicobacter pylori infection and vitamin C levels in whole blood, plasma, and gastric juice, and the pH of gastric juice in Korean children","Park JH, Kim SY, Kim DW, Lee WG, Rhee KH, Youn HS.",J Pediatr Gastroenterol Nutr. 2003 Jul;37(1):53-62. doi: 10.1097/00005176-200307000-00009.,Park JH,J Pediatr Gastroenterol Nutr,2003,2003/06/27,,,10.1097/00005176-200307000-00009
2098,3655420,"[Musical murmurs: phonocardiographic, echocardiographic and Doppler echocardiographic study]","Suzuki J, Sakamoto T, Hada Y, Amano K, Takahashi H, Hasegawa I, Takahashi T, Sugimoto T.",J Cardiogr. 1986 Sep;16(3):689-97.,Suzuki J,J Cardiogr,1986,1986/09/01,,,
2099,18554462,[Clinical importance of minimal residual disease testing in the therapy of childhood B-cell acute lymphoblastic leukemia],"Ye QD, Gu LJ, Tang JY, Xue HL, Chen J, Pan C, Chen J, Dong L, Zhou M, Jiang LM.",Zhongguo Dang Dai Er Ke Za Zhi. 2008 Jun;10(3):333-6.,Ye QD,Zhongguo Dang Dai Er Ke Za Zhi,2008,2008/06/17,,,
2100,19826946,Prefrontal dysfunction in attention-deficit/hyperactivity disorder as measured by near-infrared spectroscopy,"Negoro H, Sawada M, Iida J, Ota T, Tanaka S, Kishimoto T.",Child Psychiatry Hum Dev. 2010 Apr;41(2):193-203. doi: 10.1007/s10578-009-0160-y.,Negoro H,Child Psychiatry Hum Dev,2010,2009/10/15,,,10.1007/s10578-009-0160-y
2101,28366503,Benign Yellow Dot Maculopathy: A New Macular Phenotype,"Dev Borman A, Rachitskaya A, Suzani M, Sisk RA, Ahmed ZM, Holder GE, Cipriani V, Arno G, Webster AR, Hufnagel RB, Berrocal A, Moore AT.",Ophthalmology. 2017 Jul;124(7):1004-1013. doi: 10.1016/j.ophtha.2017.02.026. Epub 2017 Mar 31.,Dev Borman A,Ophthalmology,2017,2017/04/04,PMC5503697,NIHMS865515,10.1016/j.ophtha.2017.02.026
2102,27713065,Using Intraoperative Ultrasonography for Spinal Cord Tumor Surgery,"Ivanov M, Budu A, Sims-Williams H, Poeata I.",World Neurosurg. 2017 Jan;97:104-111. doi: 10.1016/j.wneu.2016.09.097. Epub 2016 Oct 3.,Ivanov M,World Neurosurg,2017,2016/10/08,,,10.1016/j.wneu.2016.09.097
2103,35393482,Evaluation of a new transcutaneous bilirubinometer in newborn infants,"Norman M, Aytug H, Celebi HB.",Sci Rep. 2022 Apr 7;12(1):5835. doi: 10.1038/s41598-022-09788-4.,Norman M,Sci Rep,2022,2022/04/08,PMC8989875,,10.1038/s41598-022-09788-4
2104,22591103,Effectiveness of combined pulsed dye and Q-switched ruby laser treatment for large to giant congenital melanocytic naevi,"Funayama E, Sasaki S, Furukawa H, Hayashi T, Yamao T, Takahashi K, Yamamoto Y, Oyama A.",Br J Dermatol. 2012 Nov;167(5):1085-91. doi: 10.1111/j.1365-2133.2012.11058.x.,Funayama E,Br J Dermatol,2012,2012/05/18,,,10.1111/j.1365-2133.2012.11058.x
2105,28258362,The effects of GRIN2B and DRD4 gene variants on local functional connectivity in attention-deficit/hyperactivity disorder,"Kim JI, Yoo JH, Kim D, Jeong B, Kim BN.",Brain Imaging Behav. 2018 Feb;12(1):247-257. doi: 10.1007/s11682-017-9690-2.,Kim JI,Brain Imaging Behav,2018,2017/03/05,,,10.1007/s11682-017-9690-2
2106,9602670,Recanalisation after coil embolisation of persistent ductus arteriosus,"Ino T, Nishimoto K, Okubo M, Yabuta K.",Heart. 1998 Mar;79(3):308-10. doi: 10.1136/hrt.79.3.308.,Ino T,Heart,1998,1998/05/29,PMC1728647,,10.1136/hrt.79.3.308
2107,36426893,Dyadic Care Mobile Units: A Collaborative Midwifery and Pediatric Response to the COVID-19 Pandemic,"McGuinness C, Mottl-Santiago J, Nass M, Siegel L, Onyekwu OC, Cruikshank A, Forman R, Weir G.",J Midwifery Womens Health. 2022 Nov;67(6):714-719. doi: 10.1111/jmwh.13432. Epub 2022 Nov 25.,McGuinness C,J Midwifery Womens Health,2022,2022/11/25,,,10.1111/jmwh.13432
2108,28778755,Abnormal expression of the vitamin D receptor in keloid scars,"Hahn JM, Supp DM.",Burns. 2017 Nov;43(7):1506-1515. doi: 10.1016/j.burns.2017.04.009. Epub 2017 Aug 1.,Hahn JM,Burns,2017,2017/08/06,,,10.1016/j.burns.2017.04.009
2109,35226924,[Severe lead poisoning caused by ayurvedic medicine],"Scherbaum CR, Frank T, Suárez V.",Dtsch Med Wochenschr. 2022 Mar;147(5):253-257. doi: 10.1055/a-1743-6718. Epub 2022 Feb 28.,Scherbaum CR,Dtsch Med Wochenschr,2022,2022/02/28,,,10.1055/a-1743-6718
2110,37754677,Disparities in Toxic Chemical Exposures and Associated Neurodevelopmental Outcomes: A Scoping Review and Systematic Evidence Map of the Epidemiological Literature,"Payne-Sturges DC, Taiwo TK, Ellickson K, Mullen H, Tchangalova N, Anderko L, Chen A, Swanson M.",Environ Health Perspect. 2023 Sep;131(9):96001. doi: 10.1289/EHP11750. Epub 2023 Sep 27.,Payne-Sturges DC,Environ Health Perspect,2023,2023/09/27,PMC10525348,,10.1289/EHP11750
2111,11765164,Severe hemolytic anemia after repair of primum septal defect and cleft mitral valve,"Alehan D, Doğan R, Ozkutlu S, Elshershari H, Gümrük F.",Turk J Pediatr. 2001 Oct-Dec;43(4):329-31.,Alehan D,Turk J Pediatr,2001,2002/01/05,,,
2112,33482870,"Myopia-26, the female-limited form of early-onset high myopia, occurring in a European family","Széll N, Fehér T, Maróti Z, Kalmár T, Latinovics D, Nagy I, Orosz ZZ, Janáky M, Facskó A, Sohajda Z.",Orphanet J Rare Dis. 2021 Jan 22;16(1):45. doi: 10.1186/s13023-021-01673-z.,Széll N,Orphanet J Rare Dis,2021,2021/01/23,PMC7825233,,10.1186/s13023-021-01673-z
2113,23619043,Head lice prevalence and associated factors in two boarding schools in Sivas,"Değerli S, Malatyalı E, Mumcuoğlu KY.",Turkiye Parazitol Derg. 2013;37(1):32-5. doi: 10.5152/tpd.2013.08.,Değerli S,Turkiye Parazitol Derg,2013,2013/04/27,,,10.5152/tpd.2013.08
2114,2346136,Detection of the 1226 (Jewish) mutation for Gaucher's disease by color PCR. A means for studying the gene frequency of the disorder,"Zimran A, Kuhl WC, Beutler E.",Am J Clin Pathol. 1990 Jun;93(6):788-91. doi: 10.1093/ajcp/93.6.788.,Zimran A,Am J Clin Pathol,1990,1990/06/01,,,10.1093/ajcp/93.6.788
2115,31539739,Early neuroaxonal injury is seen in the acute phase of pediatric optic neuritis,"Wilbur C, Reginald YA, Longoni G, Grover SA, Wong AM, Mabbott DJ, Arnold DL, Marrie RA, Bar-Or A, Banwell B, Costello F, Yeh EA; Canadian Pediatric Demyelinating Disease Network..",Mult Scler Relat Disord. 2019 Nov;36:101387. doi: 10.1016/j.msard.2019.101387. Epub 2019 Sep 7.,Wilbur C,Mult Scler Relat Disord,2019,2019/09/21,,,10.1016/j.msard.2019.101387
2116,36314374,A Pilot Randomized Trial of an Obesity Prevention Program for High-Risk Infants in Primary Care,"Rybak TM, Modi AC, Mara CA, Herbst RB, Lauer BA, Burkhardt MC, Stark LJ.",J Pediatr Psychol. 2023 Feb 21;48(2):123-133. doi: 10.1093/jpepsy/jsac075.,Rybak TM,J Pediatr Psychol,2023,2022/10/31,PMC10167925,,10.1093/jpepsy/jsac075
2117,35809265,"Investigation on prevalence, risk factors, and genetic diversity of Pediculus humanus capitis among primary school children","Al-Daoody AAK, Mohammed AK, Jabbary HHM, Ali FA, Ibrahim HA, Abdullah KM, Mawlud SI, Rahman SJ.",Cell Mol Biol (Noisy-le-grand). 2022 Jan 2;67(4):382-389. doi: 10.14715/cmb/2021.67.4.44.,Al-Daoody AAK,Cell Mol Biol (Noisy-le-grand),2022,2022/07/09,,,10.14715/cmb/2021.67.4.44
2118,28640738,Evaluation of the effect and mechanism of action of local phenytoin in treatment of vitiligo,"Abdou AG, Abdelwahed Gaber M, Elnaidany NF, Elnagar A.",J Immunoassay Immunochem. 2017;38(5):523-537. doi: 10.1080/15321819.2017.1344129. Epub 2017 Jun 22.,Abdou AG,J Immunoassay Immunochem,2017,2017/06/23,,,10.1080/15321819.2017.1344129
2119,34158148,Extravasation Injuries of the Limbs in Neonates and Children—Development of a Treatment Algorithm,"Hackenberg RK, Kabir K, Müller A, Heydweiller A, Burger C, Welle K.",Dtsch Arztebl Int. 2021 Aug 23;118(33-34):547-554. doi: 10.3238/arztebl.m2021.0220.,Hackenberg RK,Dtsch Arztebl Int,2021,2021/06/23,PMC8579427,,10.3238/arztebl.m2021.0220
2120,38679765,"Orofacial Cysts: A Single Institution Experience of 85 Cases in Enugu, Nigeria",Nwoga MC.,Niger J Clin Pract. 2024 Apr 1;27(4):442-447. doi: 10.4103/njcp.njcp_513_23. Epub 2024 Apr 29.,Nwoga MC,Niger J Clin Pract,2024,2024/04/28,,,10.4103/njcp.njcp_513_23
2121,8058548,The effect of a color-changing toothbrush with and without instruction on the duration of toothbrushing,"Tesini DA, Perlman SP.",Pediatr Dent. 1994 May-Jun;16(3):224-6.,Tesini DA,Pediatr Dent,1994,1994/05/01,,,
2122,30345413,"Race, Ethnicity, and Other Factors Predicting U.S. Parents' Support for Policies to Reduce Food and Beverage Marketing to Children and Adolescents","Fleming-Milici F, Harris JL, Liu S.",Health Equity. 2018 Oct 17;2(1):288-295. doi: 10.1089/heq.2018.0048. eCollection 2018.,Fleming-Milici F,Health Equity,2018,2018/10/23,PMC6195095,,10.1089/heq.2018.0048
2123,30946351,The association between thyroid echogenicity and thyroid function in pediatric and adolescent Hashimoto's thyroiditis,"Jeong SH, Hong HS, Lee JY.",Medicine (Baltimore). 2019 Apr;98(14):e15055. doi: 10.1097/MD.0000000000015055.,Jeong SH,Medicine (Baltimore),2019,2019/04/05,PMC6455779,,10.1097/MD.0000000000015055
2124,3266880,[Tricuspid regurgitation in mitral valve prolapse studied by two-dimensional color flow mapping],"Namiki A, Hirai H, Machii K, Ochiai M, Ohshima H, Tohma M, Kuwako K, Yamaguchi T, Toide H, Tohda E.",J Cardiol. 1988 Sep;18(3):731-8.,Namiki A,J Cardiol,1988,1988/09/01,,,
2125,33909361,"[Effect of combination of acupuncture and psychological intervention on attention, response inhibition and cerebral blood flow in children with attention deficit hyperactivity disorder]","Zhang HJ, Dong XL, Zhang YF, Fang YF, Zhang HY.",Zhongguo Zhen Jiu. 2021 Apr 12;41(4):400-4. doi: 10.13703/j.0255-2930.20200424-k0004.,Zhang HJ,Zhongguo Zhen Jiu,2021,2021/04/28,,,10.13703/j.0255-2930.20200424-k0004
2126,8854396,Methodological issues for eliciting local signs/symptoms/illness terms associated with acute respiratory illnesses,"Ryan GW, Martínez H, Pelto GH.",Arch Med Res. 1996 Autumn;27(3):359-65.,Ryan GW,Arch Med Res,1996,1996/01/01,,,
2127,3478370,Traumatically injured primary incisors: a clinical and histological study,"Croll TP, Pascon EA, Langeland K.",ASDC J Dent Child. 1987 Nov-Dec;54(6):401-22.,Croll TP,ASDC J Dent Child,1987,1987/11/01,,,
2128,28112463,Circulatory support using the impella device in fontan patients with systemic ventricular dysfunction: A multicenter experience,"Morray BH, Dimas VV, Lim S, Balzer DT, Parekh DR, Van Mieghem NM, Ewert P, Kim DW, Justino H, McElhinney DB, Jones TK.",Catheter Cardiovasc Interv. 2017 Jul;90(1):118-123. doi: 10.1002/ccd.26885. Epub 2017 Jan 23.,Morray BH,Catheter Cardiovasc Interv,2017,2017/01/24,,,10.1002/ccd.26885
2129,9145310,[Morphological study of muscle fibers stained red by modified Gomori trichrome staining with special reference to smooth red fibers],Yoshida K.,Hokkaido Igaku Zasshi. 1997 Mar;72(2):163-80.,Yoshida K,Hokkaido Igaku Zasshi,1997,1997/03/01,,,
2130,28495201,Self-reported balance status is not a reliable indicator of balance performance in adolescents at one-month post-concussion,"Rochefort C, Walters-Stewart C, Aglipay M, Barrowman N, Zemek R, Sveistrup H.",J Sci Med Sport. 2017 Nov;20(11):970-975. doi: 10.1016/j.jsams.2017.04.008. Epub 2017 Apr 22.,Rochefort C,J Sci Med Sport,2017,2017/05/13,,,10.1016/j.jsams.2017.04.008
2131,34255605,A Standardized Formulary to Reduce Pediatric Medication Dosing Errors: A Mixed Methods Study,"Bosson N, Kaji AH, Gausche-Hill M.",Prehosp Emerg Care. 2022 Jul-Aug;26(4):492-502. doi: 10.1080/10903127.2021.1955058. Epub 2021 Aug 4.,Bosson N,Prehosp Emerg Care,2022,2021/07/13,,,10.1080/10903127.2021.1955058
2132,1979536,Scrotal sonography in infants and children,"McAlister WH, Sisler CL.",Curr Probl Diagn Radiol. 1990 Nov-Dec;19(6):201-42. doi: 10.1016/0363-0188(90)90010-f.,McAlister WH,Curr Probl Diagn Radiol,1990,1990/11/01,,,10.1016/0363-0188(90)90010-f
2133,1567283,[Serum soluble CD4 and CD8 levels in Kawasaki disease],Motohashi T.,Arerugi. 1992 Feb;41(2 Pt 1):140-7.,Motohashi T,Arerugi,1992,1992/02/01,,,
2134,16122629,Lateralization of the frontal lobe functions elicited by a cognitive bias task is a fundamental process. Lesion study,"Aoyagi K, Aihara M, Goldberg E, Nakazawa S.",Brain Dev. 2005 Sep;27(6):419-23. doi: 10.1016/j.braindev.2004.11.006. Epub 2004 Dec 30.,Aoyagi K,Brain Dev,2005,2005/08/27,,,10.1016/j.braindev.2004.11.006
2135,31267979,"""Seeing Pain Differently"": A Qualitative Investigation Into the Differences and Similarities of Pain and Rheumatology Specialists' Interpretation of Multidimensional Mobile Health Pain Data From Children and Young People With Juvenile Idiopathic Arthritis","Lee RR, Rashid A, Ghio D, Thomson W, Cordingley L.",JMIR Mhealth Uhealth. 2019 Jul 2;7(7):e12952. doi: 10.2196/12952.,Lee RR,JMIR Mhealth Uhealth,2019,2019/07/04,PMC6632104,,10.2196/12952
